0,201841.54345842
0.1,200967.037581059
0.2,197858.754092061
0.3,195792.714770982
0.4,196588.941490611
0.5,196907.456202887
0.6,195081.280924715
0.7,193344.437723693
0.8,191995.94870375
0.9,194491.835990716
1,197912.121717817
1.1,195491.828011112
1.2,194233.976974879
1.3,195182.590676941
1.4,198008.691133969
1.5,201014.300296735
1.6,201695.440035357
1.7,199755.132124513
1.8,195758.398228657
1.9,193252.259887229
2,191939.738499866
2.1,192623.855311637
2.2,194858.631398287
2.3,199508.087651509
2.4,202698.24476426
2.5,204875.123216105
2.6,205175.743258618
2.7,205775.124900835
2.8,204586.287894772
2.9,207691.25172101
3,208769.035574354
3.1,207672.658349571
3.2,206935.138627217
3.3,206377.494659556
3.4,205640.744356572
3.5,203952.905272098
3.6,199999.99459005
3.7,192412.029110786
3.8,191352.025237596
3.9,192020.998963329
4,192095.965857168
4.1,193034.941051558
4.2,194899.939229289
4.3,196884.97461076
4.4,200509.060941414
4.5,203450.21147936
4.6,201951.438983195
4.7,197979.755700017
4.8,197407.173353656
4.9,200560.703133125
5,203953.355681285
5.1,205679.141083761
5.2,206929.068858086
5.3,204365.147943098
5.4,201682.386688593
5.5,201415.792845234
5.6,200017.373554728
5.7,200141.135340278
5.8,202649.08409732
5.9,204533.225084549
6,206626.562915242
6.1,207022.101548892
6.2,202948.844283159
6.3,202155.793746134
6.4,201809.951888952
6.5,202061.319978721
6.6,204162.898591819
6.7,208857.68760752
6.8,215102.686202
6.9,216193.892842684
7,214932.305282986
7.1,213253.92055742
7.2,211397.734977095
7.3,208589.744125613
7.4,203159.942855367
7.5,196450.325284245
7.6,193317.884792761
7.7,191587.614021609
7.8,192092.504869651
7.9,192897.548492358
8,193614.735300694
8.1,195196.054960467
8.2,195021.496392137
8.3,193774.047771101
8.4,194852.696528448
8.5,195426.429352193
8.6,195285.232188993
8.7,195384.090246355
8.8,197628.987995326
8.9,198503.909173671
9,199171.83678955
9.1,199542.753125675
9.2,201046.639743965
9.3,205323.477490691
9.4,208409.246502112
9.5,209051.926210604
9.6,204897.495351273
9.7,201965.931969058
9.8,200346.213426312
9.9,201171.316410864
10,201997.216944548
10.1,202107.890392211
10.2,202131.311471179
10.3,201677.454261188
10.4,204175.292214768
10.5,204616.798168071
10.6,203956.944352147
10.7,204518.702404643
10.8,206602.04338193
10.9,208267.937771649
11,207521.355505661
11.1,208532.265973405
11.2,207667.638035648
11.3,206414.440038619
11.4,206026.639828527
11.5,204596.204766433
11.6,200663.101743495
11.7,200305.297196546
11.8,201230.757124022
11.9,203317.447102211
12,202573.332301822
12.1,203707.377504855
12.2,205139.547121769
12.3,202488.805208921
12.4,200315.115486276
12.5,198201.441355364
12.6,198560.745917476
12.7,198203.991992075
12.8,196894.142135424
12.9,195316.158659398
13,195824.003650485
13.1,201517.638988957
13.2,201250.026368193
13.3,196750.127314149
13.4,197316.903204965
13.5,202353.315290682
13.6,205124.324713073
13.7,203632.892525563
13.8,200829.979713239
13.9,198533.547212917
14,197517.555933273
14.1,195427.966775012
14.2,196079.740651052
14.3,203019.838506734
14.4,209392.221340008
14.5,208849.85022162
14.6,202435.686315252
14.7,197927.690897631
14.8,198872.825378574
14.9,198029.051320971
15,194800.330460682
15.1,192881.624726341
15.2,193762.896259058
15.3,194703.107431993
15.4,194599.220869817
15.5,195150.199468027
15.6,198918.006412115
15.7,203310.60519659
15.8,202665.959643828
15.9,199188.033922757
16,199285.792567354
16.1,202302.200494959
16.2,204751.223024383
16.3,202489.825893822
16.4,199898.975278546
16.5,199393.637808378
16.6,199154.780584931
16.7,197245.371198621
16.8,195810.377745419
16.9,194076.768843365
17,193473.513648808
17.1,192511.581872386
17.2,190295.943794719
17.3,189895.570281826
17.4,192743.432800248
17.5,194515.503431877
17.6,194974.754888493
17.7,197548.160525991
17.8,201013.694358308
17.9,201348.331071036
18,199296.046034731
18.1,196497.815317889
18.2,196707.615699617
18.3,198285.424681971
18.4,198789.220501976
18.5,200034.982143304
18.6,199223.689347639
18.7,199393.322625682
18.8,198010.86326784
18.9,195613.29335456
19,195954.59576632
19.1,195817.754193276
19.2,196423.753144559
19.3,195924.577957208
19.4,194022.214804762
19.5,197840.650705487
19.6,202222.873530251
19.7,203144.872010043
19.8,203916.635743131
19.9,204984.155201879
20,204767.421739198
20.1,202551.427594659
20.2,201943.165900251
20.3,202822.630685789
20.4,204056.81688399
20.5,202368.720335188
20.6,198532.337791719
20.7,196482.666921952
20.8,198363.70631399
20.9,202745.455479018
21,202476.914854322
21.1,202324.085805965
21.2,201334.970631124
21.3,199211.572560095
21.4,199052.895757954
21.5,200678.945325891
21.6,198846.727302191
21.7,197578.248662887
21.8,198989.51732207
21.9,199534.542131864
22,197365.332882052
22.1,195759.900299371
22.2,196685.256046458
22.3,198711.41272046
22.4,202970.383851298
22.5,202370.183899589
22.6,201855.828254227
22.7,201668.333229619
22.8,202103.716062574
22.9,204712.994908849
23,204161.188839337
23.1,203011.31783592
23.2,201651.402786955
23.3,201480.465482421
23.4,204168.528608702
23.5,205514.615743016
23.6,205576.751347492
23.7,204026.960762869
23.8,203459.270201845
23.9,205959.706742053
24,204792.298318679
24.1,202877.07371671
24.2,202839.062562828
24.3,200116.295316939
24.4,202785.803263345
24.5,204947.618501554
24.6,202070.773936735
24.7,200206.303269807
24.8,202035.240987171
24.9,203027.622350089
25,201694.483383692
25.1,200896.860865643
25.2,200722.792314436
25.3,199653.315977336
25.4,199863.470817968
25.5,202815.296503532
25.6,202099.833391672
25.7,204452.12251697
25.8,205760.20557708
25.9,205846.124918511
26,206048.923522031
26.1,204314.644987734
26.2,204545.333519738
26.3,204448.033910544
26.4,206375.79152504
26.5,205501.652284156
26.6,201735.662648179
26.7,202229.86959973
26.8,205198.320626388
26.9,204648.063702998
27,202906.147273627
27.1,201281.620233215
27.2,200283.531908884
27.3,201370.932040942
27.4,202158.870763569
27.5,200444.3985852
27.6,199473.5663686
27.7,201781.425310643
27.8,205668.026921804
27.9,208034.423005359
28,207122.665636316
28.1,204690.807140068
28.2,205238.900070799
28.3,205548.997189623
28.4,203564.15144249
28.5,203457.415937854
28.6,203528.843924119
28.7,204673.488766874
28.8,205580.40392593
28.9,205682.642932161
29,205875.259364178
29.1,204935.306824836
29.2,206737.838917581
29.3,208898.909222661
29.4,210255.571273205
29.5,208661.878531182
29.6,208708.884363257
29.7,210394.642016551
29.8,209638.204594322
29.9,205306.625031585
30,202256.956070673
30.1,203262.250236765
30.2,205459.559813386
30.3,199193.936817897
30.4,194003.432976996
30.5,193045.099702221
30.6,194054.988065503
30.7,190954.148774749
30.8,192860.632149491
30.9,194650.488096611
31,196768.76608615
31.1,196503.515127217
31.2,194065.783744021
31.3,195502.619952024
31.4,197150.071234247
31.5,194955.184517727
31.6,195801.006150154
31.7,194950.581876684
31.8,196008.956816957
31.9,198768.175442325
32,198489.281553298
32.1,194576.318257231
32.2,193526.327946256
32.3,194088.352275467
32.4,194443.432141372
32.5,196349.607660626
32.6,198138.91814904
32.7,195669.402100883
32.8,192188.097168501
32.9,193746.040142228
33,198167.266930648
33.1,203931.812541165
33.2,208924.711060939
33.3,206676.995638162
33.4,203895.698463696
33.5,201950.850753083
33.6,198280.482728924
33.7,197025.62360366
33.8,202241.301562733
33.9,210797.543748173
34,209670.376242591
34.1,201899.82405361
34.2,194727.911098727
34.3,194949.660190627
34.4,196068.093022956
34.5,194089.230156556
34.6,187972.091006185
34.7,184031.693827723
34.8,187277.055705866
34.9,192701.192542332
35,195296.119044584
35.1,198579.848715076
35.2,205830.393841041
35.3,208552.765484828
35.4,202397.97347481
35.5,199524.026396861
35.6,199751.93158643
35.7,204751.695121209
35.8,208323.32181442
35.9,203224.815208714
36,194822.177570708
36.1,192233.409886165
36.2,190481.511855828
36.3,186587.481891916
36.4,181712.317115299
36.5,177854.013353355
36.6,176292.565138516
36.7,174525.96570751
36.8,176904.207001305
36.9,180090.279665763
37,185365.173052993
37.1,190254.87522343
37.2,195595.372948624
37.3,195603.651714757
37.4,201455.695726875
37.5,206595.487913859
37.6,203602.009934117
37.7,202042.242181999
37.8,204299.16379495
37.9,203488.752661364
38,201340.985429181
38.1,199462.837515176
38.2,196962.283114968
38.3,196789.295213727
38.4,197451.845597582
38.5,198058.904865717
38.6,198101.442443159
38.7,196655.426594243
38.8,196732.824436745
38.9,195739.601956688
39,191261.724023802
39.1,191137.154407646
39.2,196915.855794369
39.3,202965.78980412
39.4,205857.917009091
39.5,201778.196952193
39.6,199698.588166363
39.7,201822.048194486
39.8,203262.53360993
39.9,203364.000037695
40,204390.402176158
40.1,205061.693819418
40.2,203708.827880226
40.3,203102.756413496
40.4,201454.430640393
40.5,198794.800972981
40.6,199206.817039427
40.7,195746.427709755
40.8,193508.581122129
40.9,196905.224709669
41,197144.305227776
41.1,199738.768781951
41.2,203288.560856112
41.3,202488.626341371
41.4,199603.909565271
41.5,197882.354321463
41.6,196608.903899805
41.7,197333.501116877
41.8,203155.088346873
41.9,209663.607552878
42,210093.000318492
42.1,208377.207879795
42.2,205589.171157627
42.3,202712.83079017
42.4,203055.127165805
42.5,203458.00045624
42.6,200315.390649873
42.7,197083.237585378
42.8,197278.480985495
42.9,198160.060491009
43,199637.915694883
43.1,199535.986176549
43.2,199137.211536313
43.3,197426.531429872
43.4,195864.885602913
43.5,193319.213925778
43.6,190267.456428176
43.7,194249.553333926
43.8,200256.445095697
43.9,203344.072429742
44,205595.376350596
44.1,204181.298205721
44.2,202558.779710072
44.3,206627.762980582
44.4,209444.190570529
44.5,208713.005503774
44.6,207624.15130885
44.7,207488.572052875
44.8,205504.212375265
44.9,203459.01752124
45,201770.933375073
45.1,200855.906493086
45.2,201698.884136353
45.3,201944.8143031
45.4,201832.645760776
45.5,201390.328077758
45.6,202079.8116547
45.7,203365.047755461
45.8,206524.988537623
45.9,208909.587082552
46,208550.797424998
46.1,207862.574582197
46.2,205801.874582458
46.3,206541.65449322
46.4,208620.872448535
46.5,209505.487675982
46.6,208809.460522972
46.7,207992.752482436
46.8,207860.326217877
46.9,207338.145587764
47,207857.175669255
47.1,207510.382781227
47.2,208025.734506606
47.3,208032.199713971
47.4,207023.748578425
47.5,204851.352601721
47.6,205596.984631619
47.7,208338.618880462
47.8,211256.230942968
47.9,210088.797813201
48,207309.297900721
48.1,203992.711045896
48.2,199123.01853436
48.3,200630.203110604
48.4,206783.248990694
48.5,207630.141874094
48.6,206328.868954584
48.7,205978.418930267
48.8,208159.782012658
48.9,211917.949934829
49,214035.915958632
49.1,214779.67488096
49.2,214925.223039067
49.3,215187.558314932
49.4,217236.680138668
49.5,217167.58949096
49.6,216410.288904548
49.7,213236.782464743
49.8,212296.075808971
49.9,213022.176125342
50,212853.092150253
50.1,210176.834165015
50.2,207529.413991499
50.3,209409.844986824
50.4,211228.142037063
50.5,211762.321549989
50.6,210894.401446858
50.7,211841.401153224
50.8,213115.341588809
50.9,213373.245156418
51,215179.135729911
51.1,217132.038641237
51.2,212943.980666535
51.3,211464.990011295
51.4,210700.096294604
51.5,208354.330532455
51.6,208807.725120142
51.7,209676.31381374
51.8,209172.131710666
51.9,210663.215229346
52,211615.602087977
52.1,211732.331282404
52.2,209731.44306311
52.3,206238.978911335
52.4,207900.981514318
52.5,210336.494739689
52.6,211011.563609008
52.7,211983.234270466
52.8,213639.553970757
52.9,215353.571026142
53,213013.334792705
53.1,211566.895635824
53.2,212353.304898857
53.3,209860.614871071
53.4,208946.878754808
53.5,208985.150631916
53.6,209589.485429455
53.7,210847.938884697
53.8,211271.567509426
53.9,210293.428553569
54,208480.579968161
54.1,206488.080367671
54.2,204494.988991699
54.3,204140.365666065
54.4,203218.270763315
54.5,201462.765162643
54.6,200688.910209264
54.7,199796.767673248
54.8,196817.399707835
54.9,196967.868807247
55,197296.237764021
55.1,200456.569625881
55.2,201559.927652172
55.3,201561.375269871
55.4,202754.976029217
55.5,203769.79355896
55.6,205439.891521273
55.7,205144.333566341
55.8,205295.183286664
55.9,207205.504171092
56,207864.35955862
56.1,206527.812591978
56.2,201823.926171037
56.3,197924.76290606
56.4,203027.385070834
56.5,201335.854555696
56.6,194847.232820501
56.7,193186.580847547
56.8,192838.959094489
56.9,192433.42744728
57,193310.045173165
57.1,194872.87087376
57.2,194976.962438251
57.3,194694.376996741
57.4,195308.170873786
57.5,194522.399542138
57.6,195049.117576735
57.7,195250.378608967
57.8,194618.235281238
57.9,194314.739201865
58,195056.940900337
58.1,195383.889782967
58.2,195294.634088962
58.3,192138.220846956
58.4,191784.695832016
58.5,193162.103523169
58.6,191411.487061469
58.7,190706.888208639
58.8,189229.347306313
58.9,191001.903235916
59,195786.593379196
59.1,195417.453579456
59.2,196094.518103495
59.3,195401.819604308
59.4,194861.389084564
59.5,194591.255860892
59.6,192326.447529008
59.7,192954.989929717
59.8,194359.907115796
59.9,192549.221319818
60,191694.952922903
60.1,192929.120424457
60.2,194880.740412889
60.3,197132.827537365
60.4,197629.394480599
60.5,199082.451932709
60.6,199256.00856618
60.7,197405.071011926
60.8,196898.643836505
60.9,195738.729520482
61,194104.328437986
61.1,193723.438837457
61.2,193138.056823623
61.3,191153.176340712
61.4,188783.789156932
61.5,188651.884850231
61.6,190042.450795362
61.7,186250.472152279
61.8,181833.931855875
